Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD28,OUT013,896.5480315186901
FDG53,OUT027,3624.534805877698
FDO27,OUT019,274.9471637362251
NCF54,OUT018,2567.1375021422664
FDC20,OUT027,1502.4319324443609
FDU10,OUT046,642.1891348647368
DRA24,OUT018,2375.8462364126385
FDA02,OUT010,363.8376629883355
FDG10,OUT017,989.2453609598742
FDW39,OUT010,437.2058319084151
FDP04,OUT019,167.4545137995201
NCM55,OUT013,3278.4934769651163
FDG47,OUT045,4408.95142728572
NCU41,OUT017,3270.0455823985285
NCK31,OUT017,873.9245217459713
FDZ46,OUT045,1714.75117560415
FDU13,OUT027,3692.82566357389
NCF19,OUT045,753.6444669563318
NCJ43,OUT013,2842.1557968840884
NCJ05,OUT045,2420.6595310087614
FDS04,OUT027,3391.7020255065854
FDX28,OUT010,242.41709816027833
FDB41,OUT027,1302.7737443822243
FDG53,OUT046,2214.672787968266
FDL15,OUT010,395.91225950113903
FDQ08,OUT049,1025.1341351430344
DRN36,OUT013,1535.7460221076326
FDI46,OUT013,4068.138654137648
FDG16,OUT027,5564.691506563335
FDV32,OUT013,1041.0995151181328
FDF44,OUT010,315.2634728407693
FDK04,OUT018,714.186892857881
NCA41,OUT013,3166.8976036713543
FDD51,OUT017,726.3080161301937
NCZ53,OUT045,3317.9835191396714
FDP01,OUT027,3942.2082796815484
FDY25,OUT049,3090.6891012435635
FDB17,OUT018,2671.147604140215
NCV54,OUT018,1668.9334770455348
FDJ32,OUT017,1081.7859379376043
FDA37,OUT049,2036.4813055898467
FDG35,OUT035,3016.989453818428
NCM05,OUT018,3720.5106212844157
FDG45,OUT046,3350.3692497948696
FDH28,OUT013,661.4579528612278
NCE18,OUT049,4103.190220757996
FDH38,OUT045,1909.8260093189588
FDR56,OUT013,3242.3155847633207
FDH17,OUT027,2588.447750752942
FDD39,OUT049,3595.1936483470845
FDB41,OUT049,789.2655983757818
NCR53,OUT046,3703.890710329725
FDX46,OUT017,956.5723297181446
FDV28,OUT049,648.7046891611485
FDA08,OUT018,2434.5270961008987
FDH45,OUT017,696.0397854218986
NCS38,OUT010,276.2541806615095
FDD40,OUT010,685.6382086623166
DRM59,OUT035,2653.5239584362967
NCJ43,OUT018,2554.849231594215
NCN29,OUT013,778.4478986172055
NCC19,OUT045,3078.4376020662157
FDR56,OUT035,3251.78203360762
FDZ43,OUT049,4002.7655291422843
FDJ32,OUT010,149.6997299568975
DRH03,OUT017,1497.6953777598587
NCZ54,OUT035,2668.7017672904353
FDE26,OUT017,2403.2696603795825
FDS03,OUT045,1047.6242592373414
DRZ24,OUT019,323.32176399721675
FDO48,OUT027,5998.125837906324
FDW39,OUT049,2858.5773082608366
NCK05,OUT049,1035.0887343216998
NCK30,OUT017,4264.468291963914
FDT27,OUT018,3413.186810355273
FDS08,OUT019,417.87951785552855
NCJ19,OUT049,911.0428191269154
FDC58,OUT045,666.4560933800965
DRE37,OUT013,3160.7385309970996
FDW02,OUT035,2117.7868234314938
FDJ02,OUT010,363.250093984145
FDX09,OUT045,2886.2910317164346
FDT31,OUT010,695.9825215668868
FDI24,OUT049,2979.3014070482413
FDY09,OUT045,2793.7023025609865
FDV28,OUT045,635.439269703294
DRM47,OUT049,3395.6090180998217
FDT52,OUT019,724.186843169656
FDI48,OUT018,649.1916624677694
FDY55,OUT017,4178.074605951024
FDU48,OUT013,2099.361953899109
FDN25,OUT045,839.0207000897503
FDP20,OUT049,2076.001525345053
FDJ15,OUT013,3291.427448468872
FDD04,OUT018,1926.4457330626587
FDY58,OUT045,3870.284275689127
FDR37,OUT018,3066.8153958109833
FDF44,OUT013,2074.4455217770815
FDD32,OUT045,1268.440348677812
FDR57,OUT017,2612.227250257848
DRG39,OUT027,1516.6031679241432
FDX15,OUT017,2622.7223312983187
DRN37,OUT045,2693.6484594785443
FDW40,OUT027,3579.776986289381
FDB32,OUT049,1462.887753011865
FDM40,OUT018,2007.829724139618
FDE39,OUT027,3190.818250735938
DRH49,OUT017,1393.746526370865
FDT46,OUT049,772.8101628732074
NCF06,OUT035,4230.618597166461
FDP07,OUT017,3192.6477496114635
FDC04,OUT013,3965.824380202339
FDZ32,OUT017,1728.312414607356
FDD50,OUT045,2789.2024723249947
FDU56,OUT017,3215.6801586457223
FDV34,OUT017,1216.5505335495386
NCY41,OUT013,643.4387110459484
NCK18,OUT046,2725.5271893061554
DRH25,OUT049,848.4921874237834
FDT57,OUT046,4151.311572657593
FDV56,OUT018,1420.358170554381
FDV12,OUT045,1539.870355890157
FDN52,OUT017,1428.538044881686
FDX38,OUT035,773.3102326355465
FDE47,OUT018,1895.218127900942
NCO07,OUT013,3255.2332026501335
FDV09,OUT027,3909.6295405823507
FDZ23,OUT019,514.923848490725
DRH51,OUT018,1209.4699178972305
NCY54,OUT045,2753.220678007368
DRG49,OUT013,4005.7380847744002
NCC19,OUT049,3139.9890020957764
NCV53,OUT045,4317.949236092527
FDZ47,OUT019,238.66897473989638
NCO26,OUT018,1603.4630751824775
NCP02,OUT045,971.6840233332591
NCW30,OUT018,3872.48402306992
NCN55,OUT046,4336.320018668174
FDB20,OUT010,170.1809223194523
DRL11,OUT013,2559.1419896376924
DRD60,OUT045,3124.543602978748
FDW14,OUT010,219.30465017781876
FDL27,OUT010,173.5083283911399
FDU09,OUT018,696.5756738934701
DRH36,OUT027,1956.4797385560253
FDP34,OUT027,4025.1996665546753
FDE04,OUT017,3172.8428094793335
FDZ57,OUT027,3465.827857168223
FDF02,OUT010,256.8895886513178
FDG28,OUT045,3918.642298807931
NCI31,OUT046,638.8692544673845
FDT43,OUT013,783.2239514886387
FDU20,OUT046,2018.778375490987
FDD53,OUT013,644.2582289037455
FDW15,OUT045,2343.3105134981733
NCT53,OUT045,2606.1229530200667
NCG55,OUT027,3071.1557799671004
FDD48,OUT035,1979.7586023763743
FDG47,OUT049,4567.18963194525
FDI21,OUT017,1086.9978025581274
FDT27,OUT017,4006.603017108596
DRO35,OUT013,1828.6109232283254
FDD33,OUT017,3994.760238927717
FDC04,OUT035,4017.6722721033657
FDY34,OUT013,2668.331283301304
DRJ49,OUT049,2124.8616262742134
FDE05,OUT049,2301.569658126189
FDU31,OUT017,3760.1593307533158
NCN19,OUT027,5001.523042382127
FDK56,OUT027,5106.113850770409
FDK58,OUT017,1709.1016382965495
NCJ42,OUT035,1780.8920776963905
FDZ34,OUT027,5412.789461005696
FDA52,OUT018,2607.089533287954
NCR29,OUT013,853.4526468172965
FDT48,OUT035,3467.3057483627836
DRJ51,OUT019,587.3638387900783
NCS54,OUT046,2813.948730170036
FDV01,OUT035,2543.0422983789335
DRG51,OUT027,4286.091721134533
NCG42,OUT013,2147.7095148997764
FDA51,OUT049,1884.8315900615855
FDV19,OUT010,396.3165859862702
NCT18,OUT045,3065.308984170168
NCS41,OUT045,3060.8254775725172
FDO03,OUT046,3809.2251708188405
FDL12,OUT010,163.19516906837316
FDY37,OUT010,355.37681209257835
FDI58,OUT049,1473.1941457022958
FDT28,OUT018,2113.9695686289924
NCC42,OUT010,336.7669529917107
FDO01,OUT017,2279.3786801168426
FDJ02,OUT013,2390.7293080153095
FDQ04,OUT018,512.5096055146773
DRL47,OUT013,2010.2501235327932
FDZ32,OUT035,1738.6374475899188
FDC35,OUT035,3471.112080308142
FDX14,OUT045,1086.6724112198929
FDZ35,OUT013,1649.6857760550085
FDL14,OUT013,2451.1145043293823
FDO04,OUT049,856.8510455181081
DRK11,OUT017,2590.4527883654223
FDB44,OUT018,3143.647337509775
FDZ50,OUT049,3149.847627083211
FDI12,OUT027,2366.0653850942936
FDU43,OUT017,4033.046799381525
FDD58,OUT010,232.02903401703975
FDB27,OUT017,3288.001356561299
FDB04,OUT018,1168.4568848393287
NCO17,OUT013,1926.1608167969473
FDL12,OUT017,975.9871914843211
DRJ13,OUT049,2596.303584205333
FDD57,OUT045,1562.7730743422899
FDW19,OUT035,1834.9964989789003
DRD27,OUT018,1373.8913200920329
FDH27,OUT027,3823.9801129961706
NCW30,OUT027,6448.078029361101
FDR40,OUT018,1019.0847811924134
FDG05,OUT013,2539.1232094936677
NCY41,OUT019,77.24810184914395
FDI38,OUT018,2938.5121356779437
FDR20,OUT046,651.8744020638535
FDE09,OUT017,1855.4510857936216
FDN50,OUT019,234.36445825723627
DRF27,OUT045,2487.611982476448
DRF51,OUT013,652.1429344703242
NCO02,OUT019,195.3126973040894
FDB51,OUT027,1780.1873187378976
FDJ50,OUT013,794.9804429683422
FDN52,OUT013,1384.1933853310304
FDX14,OUT013,1228.46612298835
FDT27,OUT019,602.4064121007682
FDV10,OUT013,658.0191208961362
FDU33,OUT046,715.0689456956216
FDU58,OUT046,3088.7042407804747
NCP42,OUT027,5343.3490215653255
FDL51,OUT027,5667.654205055673
DRH15,OUT027,1226.746403972747
FDU16,OUT017,1404.8731135817113
FDW15,OUT017,2421.2004213208274
FDQ44,OUT045,1996.570961638895
NCI06,OUT027,4957.074001513812
DRK23,OUT019,482.5052912534218
FDC28,OUT035,1784.1699145642392
NCY17,OUT019,37.94839380879057
NCV05,OUT018,2163.9070770474777
FDM34,OUT019,329.1658609644935
DRD60,OUT027,5250.391337516364
FDT38,OUT046,1365.8678760924095
FDQ57,OUT018,2054.221758950762
FDE59,OUT027,1057.8391019417388
NCM43,OUT046,2665.661929552326
DRI51,OUT049,2806.448842251541
NCG30,OUT017,2043.134427124484
NCK54,OUT035,1933.1707398622834
FDQ16,OUT019,275.45640365705503
FDI36,OUT013,3246.240618013417
FDX16,OUT027,3803.823521978169
FDA34,OUT046,2911.759696618409
FDJ48,OUT018,3469.103599262835
FDU47,OUT035,2186.285783393248
FDS39,OUT046,2320.091115955597
FDD11,OUT046,3804.13991777631
FDM16,OUT027,1874.2528305063724
FDU56,OUT018,2797.073936348341
FDQ32,OUT017,2068.23092214764
DRK35,OUT013,644.8113736685075
FDA58,OUT049,3783.892651937036
DRG48,OUT019,365.41896522790194
FDT59,OUT010,618.0436950075912
FDQ31,OUT019,212.81488794798656
FDS51,OUT018,839.6056336707593
FDW32,OUT027,2320.1263384755807
FDI15,OUT027,5746.772324625257
NCV30,OUT017,1073.9052478198255
DRG25,OUT049,3272.67480423921
FDT02,OUT013,611.2732745794531
FDO33,OUT027,2956.2367839154167
FDP38,OUT035,830.5819146092488
FDZ45,OUT035,3348.3510713747846
NCA54,OUT027,4998.214964294638
FDU33,OUT017,744.083583709498
FDN58,OUT017,4021.8014560115453
FDI05,OUT045,1170.5450968550142
FDM57,OUT019,218.1072115898985
NCS42,OUT027,2401.7838209890524
FDB57,OUT045,3746.455603366223
FDC03,OUT045,3165.6383220236125
FDZ58,OUT013,1953.9852295077706
NCK29,OUT045,2024.2687286524501
NCR53,OUT045,3689.7238238231307
FDE26,OUT027,3783.872672072195
FDU52,OUT049,2501.3688989639736
FDE41,OUT027,2255.15259870275
FDU38,OUT018,2897.895044650562
FDA52,OUT017,2878.785891437523
FDW46,OUT046,1070.542878962457
DRI59,OUT035,4059.5898185275496
FDT38,OUT035,1395.7608539151624
FDL33,OUT018,2930.4206996178136
FDQ01,OUT027,6080.631548042091
FDJ08,OUT046,3119.2902327903976
FDQ47,OUT049,703.9848393792392
NCZ18,OUT013,3920.4106897278175
FDE29,OUT017,1019.417121669419
FDF10,OUT027,3802.2533141904873
FDC48,OUT049,1318.5835699728118
FDY58,OUT013,3974.0730415453627
NCX30,OUT010,669.1378948521306
FDV11,OUT013,2898.3256454602897
FDT46,OUT046,759.3587297932258
DRD01,OUT019,142.72820933293724
FDQ11,OUT013,4313.591567930358
NCM41,OUT017,1486.9548039446613
NCC55,OUT013,623.5645283986028
FDG45,OUT027,5528.2579244845965
NCQ54,OUT049,2714.902703630994
FDM34,OUT045,2049.700239270812
FDD17,OUT019,646.4619618431786
FDN38,OUT027,6312.487916912141
FDB53,OUT018,2120.23614523472
NCL06,OUT035,4244.369018809132
NCV18,OUT019,218.30821505205313
FDX25,OUT013,3138.188400149288
FDB39,OUT046,827.1715929214492
FDC33,OUT049,3234.579279651854
NCO14,OUT018,516.669065687162
FDA58,OUT027,5893.950504773652
NCQ02,OUT017,3072.182332143928
NCR53,OUT017,3899.340133399339
FDN52,OUT046,1393.2394675813139
FDG26,OUT046,4069.866069147786
FDE23,OUT027,1287.0707482106711
DRI37,OUT013,962.2640720214433
DRH37,OUT018,2448.159106047689
FDO01,OUT035,2288.5551035193057
FDK45,OUT049,1870.7901773187848
FDP23,OUT049,3771.2605172267617
FDM33,OUT035,3611.1967754059683
FDD36,OUT017,2076.1659202980713
FDL56,OUT017,1404.7017340262537
FDT27,OUT010,626.9178622800016
FDG52,OUT017,725.1859000697305
NCL42,OUT035,4089.9336361079477
DRJ24,OUT046,3115.630902320409
FDV38,OUT046,849.6516200329886
FDT35,OUT045,2787.28389235622
FDY51,OUT045,3559.2502146803527
FDC37,OUT017,1734.048215541873
NCP43,OUT013,3176.408732780769
FDO33,OUT045,1753.5930088093467
FDW04,OUT018,1838.5039707176854
NCC31,OUT046,2464.5294049216877
FDK22,OUT049,3555.5529191145984
FDJ50,OUT017,928.2468575013736
FDV13,OUT017,1449.6979494691013
DRL60,OUT017,2576.3323209232685
FDW03,OUT017,1791.6134349592996
FDY27,OUT035,3143.847121588853
FDB39,OUT027,1504.4336866198244
FDU59,OUT045,2592.6457696852476
FDZ57,OUT049,2083.5315756108976
FDO21,OUT049,3313.875272891787
FDS43,OUT018,2759.7646309364195
FDU28,OUT010,464.59883541780596
FDC51,OUT010,317.27010696330103
FDW16,OUT010,217.56858982650647
FDP32,OUT010,308.5698357324036
FDB60,OUT019,485.6596553490117
NCQ30,OUT046,1935.78611303418
FDD26,OUT049,3150.7333646091206
FDI44,OUT045,1206.8085985962211
DRH23,OUT046,919.7518507698042
FDO44,OUT046,1737.736093311868
FDG04,OUT046,2888.511896210557
FDM32,OUT027,2455.085383287837
FDM09,OUT013,2725.7521753216884
FDZ47,OUT013,1609.6271762277452
FDM40,OUT027,3603.7297236839286
FDY48,OUT017,1736.777487359878
NCM30,OUT045,663.6249690328232
FDX36,OUT010,580.6731242444264
DRF03,OUT017,651.5062559349642
FDN51,OUT049,4584.23741302026
FDM57,OUT049,1335.3571710801866
FDB35,OUT049,1498.5371765734926
FDY13,OUT027,2086.647632050914
FDA37,OUT017,2078.252727136823
NCX53,OUT017,2392.172492539739
FDD59,OUT018,1090.5110328242172
FDX10,OUT019,32.892565721313076
FDC03,OUT018,2915.9447753834806
FDW43,OUT035,4075.8371411548624
FDW10,OUT046,2831.7812844161263
FDY14,OUT027,5941.8035134406255
FDV43,OUT045,702.4408873868658
FDO40,OUT013,2351.9986652314988
FDP46,OUT027,2454.24182112687
NCE43,OUT019,397.56376017062144
FDD05,OUT035,2082.792285878164
FDJ60,OUT010,450.8838804167194
DRE27,OUT018,1358.187859062837
FDO11,OUT035,4138.087528286167
DRG11,OUT027,2808.284071539073
FDK33,OUT010,670.0960873281492
DRM23,OUT045,2845.0569446288196
FDJ02,OUT027,3879.020460632136
NCZ05,OUT045,1648.606913180106
NCL30,OUT013,2055.21365707697
FDZ19,OUT018,2520.5876865459213
FDM45,OUT049,1953.2555913074768
FDO36,OUT046,2959.8302785858154
NCK31,OUT045,792.5871967530845
DRJ37,OUT045,2423.924828919332
FDP24,OUT018,1695.4540515977728
FDF46,OUT013,1835.548795165018
FDX46,OUT019,145.0765241089457
NCL18,OUT045,3104.438340732264
FDJ26,OUT013,3517.27659228859
FDJ07,OUT045,1879.5100532880697
FDY15,OUT013,2475.285698927534
DRG01,OUT045,1085.0551876131317
FDF58,OUT045,1049.9906982877355
FDZ14,OUT019,318.1689034433316
FDP31,OUT049,1085.7861349419798
FDH45,OUT013,665.4516465526008
FDA09,OUT010,435.36753493236756
FDW31,OUT035,3390.678726308941
FDA57,OUT046,665.7398608223727
NCE55,OUT035,2886.771633291478
FDC17,OUT019,559.0454400301105
FDC59,OUT013,1014.040173563918
FDA22,OUT013,2828.1451830786323
FDK52,OUT035,3892.605260134649
NCM26,OUT046,2486.9141934979884
NCT53,OUT035,2803.14551856029
FDW45,OUT018,2131.065801244548
NCI18,OUT035,3678.291212161246
FDE38,OUT018,2402.436834699734
FDF08,OUT019,232.4691589347226
FDY58,OUT010,664.3359105989771
FDF58,OUT019,163.41610053224713
FDX39,OUT017,3608.3403942827426
FDB44,OUT049,3636.5025774921096
FDF28,OUT013,2031.8928268603745
FDE39,OUT013,1856.8642986721047
FDT37,OUT018,3475.877460696457
FDZ45,OUT017,3360.3671163645276
FDO40,OUT035,2492.880960399576
FDM57,OUT027,2321.063786113213
DRG36,OUT017,2898.797021039866
FDY36,OUT010,165.67181526967806
DRL60,OUT027,3991.627957507512
FDS25,OUT019,277.0435763736616
DRF49,OUT027,2974.073208271192
FDP16,OUT045,3952.6467614131516
FDS60,OUT049,3109.1433211637636
FDU15,OUT027,1092.4633322202274
FDK43,OUT046,2053.1571131666396
FDN25,OUT046,895.9663716701125
FDE53,OUT049,1676.6811065675672
FDB22,OUT013,2497.4845467270466
FDE39,OUT017,1963.1443568694947
FDX35,OUT035,3940.240272647804
NCG54,OUT049,2759.5436614565797
FDH27,OUT035,2405.3760988648914
NCK42,OUT013,3459.6030258854935
FDS25,OUT049,1756.443031994948
FDI10,OUT018,2482.755006317784
FDU35,OUT035,1676.5632617655651
FDI04,OUT017,3523.7965178895874
DRK23,OUT035,4272.945484419641
FDB53,OUT019,333.1168032255573
FDY02,OUT049,4120.49386670408
FDM60,OUT035,672.7674316722462
NCJ31,OUT010,542.9273446763043
DRP35,OUT017,2081.357679361514
NCQ30,OUT018,1745.097631377931
DRL11,OUT010,396.5533323491077
FDU01,OUT013,2937.6531256151
FDR39,OUT035,3121.1075314149257
FDO08,OUT046,2695.449245926544
FDC02,OUT045,4118.818170856396
NCZ29,OUT035,2117.805915590537
FDF29,OUT010,298.4182312866924
FDZ23,OUT017,3238.3965577253857
NCU53,OUT018,2379.553070128658
NCW30,OUT013,3972.142945371787
NCM26,OUT027,4109.6325360250585
FDV50,OUT027,3207.5581522505227
FDW15,OUT049,2357.686510528524
FDI35,OUT027,5209.315143860233
FDO11,OUT017,4352.056504097352
FDN48,OUT046,1469.7037323458
NCA17,OUT049,2378.48436007957
NCN54,OUT013,1221.548069749172
FDP22,OUT013,790.3119288861274
NCB54,OUT035,2094.6813544019865
FDD08,OUT045,619.1006846249079
DRM48,OUT010,85.62655843625589
FDG41,OUT027,2879.980043990439
FDE44,OUT027,1390.9549306083768
FDE26,OUT035,2374.7145725239666
NCS38,OUT013,1818.2241193687573
NCJ54,OUT018,3619.3710342178338
FDI40,OUT019,238.43033176859694
FDN45,OUT018,3422.491673786296
FDU43,OUT046,3965.3372811558474
FDI04,OUT010,507.43596890893014
NCC07,OUT018,1415.063924253568
NCC07,OUT019,292.66428906764827
NCD18,OUT045,3803.176835658473
FDU55,OUT035,4185.320180232098
FDX59,OUT035,670.7871514766773
FDR52,OUT049,3233.905443253552
NCP17,OUT013,1044.9129244708392
FDQ32,OUT045,1986.7619301094742
NCT17,OUT049,3119.1046689463874
FDO10,OUT049,917.2225922958883
FDE32,OUT049,645.1019791680887
FDN44,OUT045,2570.449410801746
FDH02,OUT035,1511.8729957551636
FDK60,OUT013,1612.9734802364164
FDS24,OUT019,233.00851535478273
FDL03,OUT010,511.82237903909186
FDB46,OUT027,5376.2708763598175
FDO48,OUT049,3941.797133974157
FDZ39,OUT049,1706.114760648215
FDT02,OUT027,1089.803614637951
FDC50,OUT013,1538.2978901099336
FDP39,OUT035,830.6975839846727
DRG15,OUT018,809.5740932924859
FDP10,OUT018,1467.7576479051781
FDF53,OUT027,4974.233061839501
FDN34,OUT045,2788.0457330951485
FDK02,OUT045,1942.073612412656
FDC23,OUT045,2893.3996331494504
FDJ10,OUT019,325.6716827947482
FDE53,OUT035,1772.0357616137214
FDR25,OUT035,4212.452658675249
FDW50,OUT046,2712.2432259827883
FDS09,OUT049,819.0018032692333
FDW49,OUT010,490.1242774539933
FDU51,OUT046,2975.062764998061
FDF28,OUT018,1788.2092934580592
NCY30,OUT018,2603.873564736426
FDD44,OUT045,3980.803985189238
FDX09,OUT017,3001.812869804108
NCF30,OUT013,2030.9733760156857
FDZ50,OUT019,505.6535773235446
FDW37,OUT013,1409.6043303471508
FDD11,OUT049,3874.893775516125
DRH39,OUT018,1013.7346131187232
FDA36,OUT049,2863.2068838543664
NCG43,OUT049,1473.1625414026985
FDF02,OUT035,1714.0341612523089
FDP57,OUT027,2698.252417876647
NCE42,OUT017,3802.363614096419
NCR38,OUT027,5884.767521508898
FDP03,OUT019,326.39665812929206
FDO51,OUT035,677.7360942268358
NCQ42,OUT046,2086.2910191174606
NCM41,OUT046,1415.1175623132606
FDH48,OUT027,2296.2495332237663
DRF60,OUT046,3833.7593987606883
FDJ27,OUT035,1660.7168092145967
FDQ14,OUT013,2387.9957363596104
FDN27,OUT017,2037.34980698969
NCQ02,OUT046,2878.580817753313
FDJ33,OUT049,2021.2804568212973
FDP07,OUT027,5106.378593179199
DRE01,OUT049,3872.3620070007114
FDU36,OUT045,1573.4493222296196
FDL28,OUT017,4002.470881808388
NCX53,OUT046,2208.365446112681
FDZ39,OUT013,1669.218765017346
NCP42,OUT013,3241.4917717992557
FDJ14,OUT035,1306.3987849805512
FDK04,OUT049,866.5540509822258
NCC19,OUT017,3207.322458361563
FDS09,OUT018,635.6661665557265
FDZ02,OUT046,1556.9631204599164
FDD35,OUT018,1705.5554799855668
NCY42,OUT017,2496.8931102833494
FDB05,OUT045,3961.938268301644
FDF20,OUT035,3298.873648095423
NCO41,OUT018,1327.2422168672367
FDC40,OUT027,2189.2934864084937
FDV58,OUT045,3186.5769656379866
FDZ57,OUT045,2069.713045354559
DRM35,OUT046,3058.550944006335
DRN36,OUT018,1263.8255976841565
FDQ13,OUT046,1320.0432286342293
DRO35,OUT010,272.53451954035995
NCD43,OUT035,1703.069816313932
FDA51,OUT018,1611.5236499580017
NCX17,OUT027,5961.427228950266
NCZ17,OUT049,683.2740310127317
FDR11,OUT027,4088.091269644109
FDW34,OUT049,4069.880472101562
FDN50,OUT017,1567.5722823431781
FDS09,OUT046,786.5210630954173
FDS48,OUT018,2186.2311613862353
FDL44,OUT049,2663.1950225134096
DRF48,OUT018,2780.4294562424443
FDA14,OUT018,2077.550531636261
NCD30,OUT049,1551.7481093367412
FDI16,OUT017,847.0250757833469
NCG06,OUT035,4069.1894169334973
DRZ24,OUT035,1996.6518108335397
NCS17,OUT045,1515.7246055273276
FDB37,OUT045,4349.24395136028
FDE10,OUT035,2118.0797000167818
FDC57,OUT045,3148.7866095974346
FDM12,OUT018,2851.5088192302255
FDE24,OUT049,2183.1942312474416
FDW22,OUT045,3586.536741875767
DRD01,OUT027,1504.468541478328
NCZ18,OUT027,5955.705521893973
FDN49,OUT045,707.5625848912096
FDR22,OUT035,1958.308023922734
FDV08,OUT019,47.30711652377295
FDY39,OUT046,3112.0782549515106
FDV36,OUT049,2106.0164318196234
FDO60,OUT045,680.8539783131423
FDU04,OUT027,3155.9500131208647
FDR20,OUT027,1300.4477878456603
FDW19,OUT019,263.2341661479468
FDU40,OUT049,3184.395109923907
FDK15,OUT045,1566.1583232389244
DRF15,OUT035,2543.817721600483
FDQ25,OUT017,2943.62485806424
FDI48,OUT019,138.27799615234994
FDS49,OUT046,1235.165529866216
FDV22,OUT046,2554.807717367299
NCV42,OUT046,1745.603268276176
FDX26,OUT046,3124.841798543908
FDI33,OUT018,1176.4624708642339
FDZ14,OUT049,1967.5543100829943
FDG10,OUT013,855.1347909959559
FDM38,OUT018,652.065535253043
FDG26,OUT027,6000.227071175705
FDH46,OUT035,1669.90330832625
FDN13,OUT018,1439.4487730268795
FDU57,OUT035,2402.512458717143
NCI06,OUT046,2982.2479257442815
FDM38,OUT045,824.773269846927
NCG42,OUT010,311.2428893790018
FDL39,OUT045,2987.3077111917028
FDT31,OUT019,600.79027107606
FDV59,OUT013,3729.6971896839987
FDB49,OUT035,1725.8066623312209
FDD58,OUT049,1619.659071510301
DRN59,OUT046,725.3109687302281
FDX48,OUT049,2442.432705678949
FDQ11,OUT049,4325.794375726049
FDY12,OUT049,861.3822768485993
FDQ11,OUT045,4247.5778106063935
DRI11,OUT017,1946.346765164973
FDY32,OUT027,4186.945616992826
FDS51,OUT045,941.8457379430756
FDR19,OUT010,353.93396481149693
DRB13,OUT018,2579.340997435902
FDS21,OUT035,1096.7167203530717
FDQ40,OUT045,2818.5643404011075
NCE55,OUT013,2832.717057531731
FDX43,OUT027,4195.829582102082
FDS12,OUT049,2053.2622700191496
DRK01,OUT027,2548.7372697634414
FDN25,OUT017,908.0097822661112
FDB60,OUT046,3398.792184770508
FDQ13,OUT017,1443.4954540971748
DRK13,OUT045,3203.703451370857
DRF25,OUT018,428.27482410133166
NCD42,OUT019,33.07921639196775
FDW25,OUT045,1284.741059119041
NCV29,OUT027,5047.5144940386635
NCK42,OUT035,3551.838925200468
DRJ13,OUT027,4145.988494278324
DRD15,OUT017,3947.724189576084
FDM27,OUT045,2519.8008239034716
FDZ50,OUT018,2829.5004827000935
FDC04,OUT046,3905.457693201256
FDF50,OUT049,3230.424698011132
FDP15,OUT045,4056.005603898475
FDK46,OUT035,4372.107327068816
FDZ56,OUT018,2471.07679959222
FDY60,OUT049,2305.3207760392515
FDB10,OUT035,4014.971161198808
FDR57,OUT045,2490.068794869061
FDU58,OUT049,3148.450569600258
FDH02,OUT046,1405.0537746895357
FDP48,OUT013,3071.6316919923647
FDI46,OUT035,4152.845564534526
FDW56,OUT013,3130.6533226049005
NCM19,OUT010,264.00745408826674
FDS50,OUT027,5750.008596512068
FDK24,OUT013,726.0006790607592
FDO36,OUT017,3134.6674653906757
FDK45,OUT027,3019.180141302825
NCL05,OUT045,696.0145851739251
FDL32,OUT018,1599.1497206020026
FDA28,OUT049,2055.9952698716615
FDY36,OUT018,894.5439518600112
FDP32,OUT018,1804.8089461694406
FDL50,OUT046,2011.4713177555418
DRC24,OUT049,2510.0039899388726
NCS18,OUT017,1758.6049888402408
FDD16,OUT017,1194.3493985098125
NCV18,OUT013,1323.9020438225602
FDX07,OUT046,3101.9605121368872
NCZ05,OUT027,2814.7491944667527
NCI31,OUT013,647.86413740286
FDK14,OUT049,1285.8675551608876
NCR06,OUT045,703.2704066562885
NCF54,OUT049,2875.706213031921
DRG23,OUT010,408.6766809879682
FDD53,OUT046,674.0785563454087
NCM31,OUT027,3516.604702269349
FDT16,OUT017,4220.6610888461055
FDR40,OUT035,1358.5410812846442
DRG25,OUT017,3414.368559714178
FDT10,OUT035,1039.4926993530728
FDY32,OUT013,2631.8022381741957
FDN50,OUT035,1595.0327634722476
FDZ35,OUT019,230.32471580773517
NCP54,OUT045,1979.9982941799349
NCD07,OUT035,1834.829268468732
FDS02,OUT018,2915.3695793608226
DRN59,OUT018,600.5568564591915
DRB24,OUT013,2524.4576397143555
FDP37,OUT027,3263.7122394221833
DRB01,OUT018,2907.027975596845
FDR47,OUT046,3163.0745290618024
NCM31,OUT010,368.9393462147045
NCF06,OUT027,5897.6435931587675
NCV17,OUT027,3449.1017414568623
FDS10,OUT049,3002.324945227963
FDN52,OUT035,1418.2511021631485
FDZ48,OUT013,1841.1796100342797
FDJ48,OUT049,4040.441448209177
DRB13,OUT027,5169.084689611131
FDV59,OUT017,3893.086654638234
FDL32,OUT035,1822.0321190182362
FDZ12,OUT035,2266.0933787845224
NCR06,OUT027,1068.50136622706
FDP51,OUT017,1959.201732600611
FDY22,OUT013,2231.69552945383
FDZ38,OUT049,2840.186348416056
NCO54,OUT035,956.4522855439714
FDR23,OUT035,2943.839810552363
FDM38,OUT049,884.1125569175672
FDS25,OUT013,1825.6726543154464
FDZ22,OUT013,1319.5382389792178
